FID,COD_NOMBRE,COD_NOM_01,NOM_CALLE_,NOM_CAL_01,GID,COD_DEPTO,x,y
811,2503,8204,EL GRECO,LOS NOGALES,46346787,1,-56.2761111993254,-34.8462040053607
812,2503,2374,EL GRECO,FRAY LUIS DE LEON,46346788,1,-56.2742996442485,-34.8485370222591
813,4701,2472,CNEL JOSE MARIA NAVAJAS,CNO EDISON,46346789,1,-56.2288714068821,-34.8144305360665
814,2727,951,FILIPINAS,BERNA,46346790,1,-56.2606019652821,-34.8781431180509
815,2727,7023,FILIPINAS,ESTADOS UNIDOS,46346791,1,-56.2607852074239,-34.8772456114674
816,102,4506,ACONCAGUA,MISSOURI,46346792,1,-56.0959403046075,-34.8946411517483
817,102,4503,ACONCAGUA,MISSISSIPI,46346793,1,-56.0948848155709,-34.8943436682176
818,6180,5064,JUAN JACOBO ROUSSEAU,PASCUAL PALADINO,46346794,1,-56.1361233447253,-34.869421480445
819,6180,2001,JUAN JACOBO ROUSSEAU,ENRIQUE CLAY,46346795,1,-56.1360077660798,-34.8693026237696
820,5273,8204,PSJE CONT ALFONSO X EL SABIO,LOS NOGALES,46346796,1,-56.2768871513108,-34.8469288683344
821,5273,4015,PSJE CONT ALFONSO X EL SABIO,LOS CRISANTEMOS,46346797,1,-56.2774442799627,-34.8464360097811
822,5064,6180,PASCUAL PALADINO,JUAN JACOBO ROUSSEAU,46346798,1,-56.1361233447253,-34.869421480445
823,6180,720,JUAN JACOBO ROUSSEAU,PAN DE AZUCAR,46346799,1,-56.136902796819,-34.8702346887845
824,7784,7785,SDA 4,SDA 5,46346800,1,-56.0967956154991,-34.8796960694144
825,7784,7783,SDA 4,SDA 3,46346801,1,-56.0967956154991,-34.8796960694144
826,540,7365,CNO ARIEL,WATERLOO,46346802,1,-56.2058571386676,-34.8399240658229
827,540,5613,CNO ARIEL,EDUARDO PONDAL,46346803,1,-56.2048672458159,-34.8405137238
828,2474,1311,PSJE D,PSJE A,46346804,1,-56.2293460034855,-34.8131750548024
829,2474,2472,PSJE D,CNO EDISON,46346805,1,-56.2299316290416,-34.8137826855187
830,5631,708,DR SILVESTRE PEREZ,AZARA,46346806,1,-56.1315019679232,-34.8774167406069
831,8874,3678,EMILIO CARLOS TACCONI,LAFAYETTE,46346807,1,-56.2036964259922,-34.8280792506079
832,8874,1497,EMILIO CARLOS TACCONI,CAMOENS,46346808,1,-56.2032901415757,-34.8282937990027
833,8874,873,EMILIO CARLOS TACCONI,GUSTAVO A BECQUER,46346809,1,-56.2023847712055,-34.8288497312801
834,6870,5631,TIBIDABO,DR SILVESTRE PEREZ,46346810,1,-56.1322003174034,-34.8765554275786
835,6870,3666,TIBIDABO,GRAL FELIX LABORDE,46346811,1,-56.1330628115477,-34.8770583777265
836,2001,6180,ENRIQUE CLAY,JUAN JACOBO ROUSSEAU,46346812,1,-56.1360077660798,-34.8693026237696
837,2001,930,ENRIQUE CLAY,FRAY BENTOS,46346813,1,-56.1371550267473,-34.8690757937326
838,2001,5064,ENRIQUE CLAY,PASCUAL PALADINO,46346814,1,-56.1358775329237,-34.8693271476677
839,2001,7656,ENRIQUE CLAY,AV 8 DE OCTUBRE,46346815,1,-56.1348463516458,-34.8694689248839
840,2001,3618,ENRIQUE CLAY,JOANICO,46346816,1,-56.1348463516458,-34.8694689248839
841,402,5400,GRAL TIMOTEO APARICIO,PERNAMBUCANOS,46348014,1,-56.1277379569621,-34.8660423656346
842,7127,2769,JOSE VASCONCELOS,FONSECA,46346817,1,-56.1398644831355,-34.8527254383363
843,7127,8692,JOSE VASCONCELOS,JOSE PREGO DE OLIVER,46346818,1,-56.1395423403995,-34.8528970997178
844,708,2598,AZARA,ESPRONCEDA,46346819,1,-56.1291658452894,-34.8757198312901
845,2454,708,JOSE DE ECHEGARAY,AZARA,46346820,1,-56.130203914596,-34.8764731446539
846,2454,4398,JOSE DE ECHEGARAY,MENORCA,46346821,1,-56.130203914596,-34.8764731446539
847,2454,4520,JOSE DE ECHEGARAY,MOLINOS DE LA UNION,46346822,1,-56.1319389386846,-34.8750914996424
848,3873,1638,CNO LECOCQ,PINTOS CARDEIROS,46346823,1,-56.2316374117506,-34.8147552875461
849,8125,831,LAS ARTES,AV LUIS BATLLE BERRES,46346824,1,-56.2807330794559,-34.8323967547114
850,8125,8126,LAS ARTES,LAS CIENCIAS,46346825,1,-56.2822114711407,-34.8344677430987
851,6534,3873,CNO ROGELIO GORGOROSO,CNO LECOCQ,46346826,1,-56.2321133666832,-34.8150391495991
852,6534,5152,CNO ROGELIO GORGOROSO,PSJE A,46346827,1,-56.2326467511977,-34.8144771476393
853,6534,3873,CNO ROGELIO GORGOROSO,CNO LECOCQ,46346828,1,-56.232000557988,-34.8151372254103
854,3873,6534,CNO LECOCQ,CNO ROGELIO GORGOROSO,46346829,1,-56.2321133666832,-34.8150391495991
855,565,3780,VICTOR ARREGUINE,LARRAVIDE,46346830,1,-56.1343173824037,-34.8777626314073
856,565,6870,VICTOR ARREGUINE,TIBIDABO,46346831,1,-56.1343173824037,-34.8777626314073
857,565,6537,VICTOR ARREGUINE,ING JOSE SERRATO,46346832,1,-56.136446366716,-34.8796688422876
858,4012,3845,LOS LIRIOS,LAS MARGARITAS,46346833,1,-56.280126813755,-34.8490335756599
859,4818,5097,ODENSE,PAMPLONA,46346834,1,-56.1408680646762,-34.8689955059168
860,3780,565,LARRAVIDE,VICTOR ARREGUINE,46346835,1,-56.1343173824037,-34.8777626314073
861,3780,6870,LARRAVIDE,TIBIDABO,46346836,1,-56.1343173824037,-34.8777626314073
862,3780,4520,LARRAVIDE,MOLINOS DE LA UNION,46346837,1,-56.1351077592276,-34.8771301268932
863,4515,4719,MODENA,AV DR CARLOS NERY,46346838,1,-56.1347394474554,-34.8377201675934
864,8204,3845,LOS NOGALES,LAS MARGARITAS,46346839,1,-56.2792612177609,-34.8492228494272
865,4818,5097,ODENSE,PAMPLONA,46346840,1,-56.1406520998662,-34.8692587728497
866,1272,3990,CALAGUADA,JOSE LLUPES,46346841,1,-56.2393533631147,-34.8451473181126
867,1272,6363,CALAGUADA,SANTA LUCIA,46346842,1,-56.2388111257547,-34.8444692339082
868,5097,4818,PAMPLONA,ODENSE,46346843,1,-56.1408680646762,-34.8689955059168
869,5097,4818,PAMPLONA,ODENSE,46346844,1,-56.1406520998662,-34.8692587728497
870,264,5243,FRANCISCO ALVAREZ,PSJE CURUPI,46346845,1,-56.2323001348769,-34.8194341282362
871,264,2370,FRANCISCO ALVAREZ,DR TEOFILO DIAZ,46346846,1,-56.232031251954,-34.8191821708538
872,264,6230,FRANCISCO ALVAREZ,SALAS,46346847,1,-56.232031251954,-34.8191821708538
873,7347,180,VITRUVIO,BENITO AIZPURUA,46346848,1,-56.1341764525536,-34.8804433435576
874,7347,2079,VITRUVIO,COMERCIO,46346849,1,-56.1360000712962,-34.8820270481195
875,258,4488,BENITO ALVAREZ,FRANCISCO MIRANDA,46346850,1,-56.2140638264179,-34.8450871324183
876,258,6909,BENITO ALVAREZ,DOMINGO TORRES,46346851,1,-56.2134493404932,-34.8444005280508
877,264,3900,FRANCISCO ALVAREZ,CNEL PEDRO DE LEON,46346852,1,-56.2311088115106,-34.8182183273619
878,8204,2363,LOS NOGALES,FRANCISCO DE GOYA,46346853,1,-56.2793136985945,-34.8497035119971
879,8204,4007,LOS NOGALES,LOS CEDROS,46346854,1,-56.2793136985945,-34.8497035119971
880,951,5982,BERNA,PUERTO RICO,46346855,1,-56.2584416301311,-34.8778463717677
881,2363,8204,FRANCISCO DE GOYA,LOS NOGALES,46346856,1,-56.2793126338346,-34.8499444089387
882,2363,4009,FRANCISCO DE GOYA,DIAGONAL LOS CEDROS,46346857,1,-56.2793126338346,-34.8499444089387
883,8551,1437,CALLE 4,CALLE 21,46346858,1,-56.1123420993149,-34.8785221770804
884,8551,7901,CALLE 4,CALLE 5,46346859,1,-56.1123420993149,-34.8785221770804
885,8551,8552,CALLE 4,1RA PLA AL NORTE DE DOBRICH,46346860,1,-56.1128545811379,-34.878051105557
886,6180,7314,JUAN JACOBO ROUSSEAU,GRAL JOSE VILLAGRAN,46346861,1,-56.1357314524655,-34.8684707708539
887,8933,6669,CIPRIANO CASTRO,ATANASILDO SUAREZ,46346862,1,-56.2168631024999,-34.8494419513076
888,8933,3393,CIPRIANO CASTRO,GRAL HORNOS,46346863,1,-56.2178176091734,-34.8501529144815
889,3873,6393,CNO LECOCQ,CNO GRAL MAXIMO SANTOS,46346864,1,-56.2328477735222,-34.8160287136426
890,3873,4233,CNO LECOCQ,ANTONIO MARIA MARQUEZ,46346865,1,-56.2322309379523,-34.815393389679
891,2363,8204,FRANCISCO DE GOYA,LOS NOGALES,46346866,1,-56.2793136985945,-34.8497035119971
892,2363,4007,FRANCISCO DE GOYA,LOS CEDROS,46346867,1,-56.2793136985945,-34.8497035119971
893,6393,3873,CNO GRAL MAXIMO SANTOS,CNO LECOCQ,46346868,1,-56.2328477735222,-34.8160287136426
894,6393,734,CNO GRAL MAXIMO SANTOS,DR ENRIQUE BADARACCO,46346869,1,-56.2320254773655,-34.8165207887291
895,3873,9320,CNO LECOCQ,PLA A RUBIO,46346870,1,-56.2334469410799,-34.8166778924179
896,4171,2363,JORGE MANRIQUE,FRANCISCO DE GOYA,46346871,1,-56.277947990897,-34.849619961681
897,4171,2374,JORGE MANRIQUE,FRAY LUIS DE LEON,46346872,1,-56.2777940064733,-34.848721501843
898,3990,6960,JOSE LLUPES,TRIUNFO,46346873,1,-56.2384930576156,-34.8456302482556
899,3990,1272,JOSE LLUPES,CALAGUADA,46346874,1,-56.2393533631147,-34.8451473181126
900,3294,9111,HAITI,PSJE 45,46346875,1,-56.2564225923052,-34.8728675296672
901,3294,9112,HAITI,PSJE 47,46346876,1,-56.2567498979388,-34.8729120083529
902,4171,227,JORGE MANRIQUE,ALFONSO X EL SABIO,46346877,1,-56.276096967345,-34.8474705076276
903,2374,4171,FRAY LUIS DE LEON,JORGE MANRIQUE,46346878,1,-56.2777940064733,-34.848721501843
904,258,4992,BENITO ALVAREZ,MARIA ORTICOCHEA,46346879,1,-56.2128327026483,-34.8437089152909
905,8204,2363,LOS NOGALES,FRANCISCO DE GOYA,46346880,1,-56.2793126338346,-34.8499444089387
906,8204,3843,LOS NOGALES,LAS ROSAS,46346881,1,-56.2793255790525,-34.8502015474917
907,8204,4009,LOS NOGALES,DIAGONAL LOS CEDROS,46346882,1,-56.2793126338346,-34.8499444089387
908,2832,9101,PEDRO FUENTES,ANIBAL PARADEIRO,46346883,1,-56.1851157159368,-34.8396692955022
909,2832,2472,PEDRO FUENTES,CNO EDISON,46346884,1,-56.1857679171695,-34.8401631587023
910,5532,2895,PITAGORAS,DR ALEJANDRO GALLINAL,46346885,1,-56.1030411589706,-34.8805053445734
911,5532,2192,PITAGORAS,PEDRO COSIO,46346886,1,-56.1015631742723,-34.8796859610709
912,8204,9497,LOS NOGALES,CONT M UNAMUNO,46346887,1,-56.2793246250925,-34.8507058501838
913,8204,7024,LOS NOGALES,MIGUEL DE UNAMUNO,46346888,1,-56.2793246250925,-34.8507058501838
914,4233,1284,ANTONIO MARIA MARQUEZ,NUEVA CALIFORNIA,46346889,1,-56.2274745005227,-34.8182172617737
915,4233,5286,ANTONIO MARIA MARQUEZ,SARGENTOS PATRICIOS,46346890,1,-56.2266856627109,-34.8186829930334
916,3990,2658,JOSE LLUPES,FARAMIÃ‘AN,46346891,1,-56.2401662270839,-34.8446901826847
917,4233,4785,ANTONIO MARIA MARQUEZ,NUEVA ERA,46346892,1,-56.2282706178691,-34.817745061842
918,3294,5982,HAITI,PUERTO RICO,46346893,1,-56.2593547129156,-34.8731817015792
919,5982,951,PUERTO RICO,BERNA,46346894,1,-56.2584416301311,-34.8778463717677
920,5982,1173,PUERTO RICO,BURDEOS,46346895,1,-56.2582440410379,-34.8787431127005
921,1095,542,CNO LA BOYADA,MIGUEL JAVIER ARIGU,46346896,1,-56.2635358991941,-34.8599134534966
922,1095,1232,CNO LA BOYADA,CABILDO GDOR DE LA PROV ORIENTAL,46346897,1,-56.2626996608444,-34.8598018511989
923,306,6759,RBLA SUD AMERICA,CNEL FRANCISCO TAJES,46346898,1,-56.1958298966604,-34.8879014140161
924,7217,3393,VIA FERREA,GRAL HORNOS,46346899,1,-56.2164007592971,-34.8509115562807
925,7217,3960,VIA FERREA,LINTERNA,46346900,1,-56.2163138629992,-34.8518298160346
926,687,4965,MARCOS DE AVELLANEDA,GRAL IGNACIO ORIBE,46346901,1,-56.1383139698338,-34.8688792006129
927,687,7314,MARCOS DE AVELLANEDA,GRAL JOSE VILLAGRAN,46346902,1,-56.1378016795827,-34.8682134069233
928,687,2001,MARCOS DE AVELLANEDA,ENRIQUE CLAY,46346903,1,-56.1383139698338,-34.8688792006129
929,9497,8204,CONT M UNAMUNO,LOS NOGALES,46346904,1,-56.2793246250925,-34.8507058501838
930,9497,1433,CONT M UNAMUNO,CALLE 2,46346905,1,-56.2802769745504,-34.8507657817292
931,9497,7024,CONT M UNAMUNO,MIGUEL DE UNAMUNO,46346906,1,-56.2793246250925,-34.8507058501838
932,2370,4956,DR TEOFILO DIAZ,BV JOSE BATLLE Y ORDOÃ‘EZ,46346907,1,-56.232014752575,-34.8204237085287
933,2370,1456,DR TEOFILO DIAZ,MAXIMO SAENZ,46346908,1,-56.2314449740679,-34.8198172824652
934,9320,3873,PLA A RUBIO,CNO LECOCQ,46346909,1,-56.2334469410799,-34.8166778924179
935,9320,9319,PLA A RUBIO,PSJE EL HORNERO,46346910,1,-56.2357896860239,-34.8153991828295
936,597,4140,BV GRAL ARTIGAS,MALDONADO,46346911,1,-56.1634362529398,-34.9076864706808
937,2727,1173,FILIPINAS,BURDEOS,46346912,1,-56.2604048451239,-34.879051189869
938,1777,8000,CNO CAVIGLIA,PSJE PEATONAL VEHICULAR,46346913,1,-56.2813243186287,-34.8380605310168
939,1777,8000,CNO CAVIGLIA,PSJE PEATONAL VEHICULAR,46346914,1,-56.2822643175955,-34.8394339214357
940,4383,2417,CNO MENDEZ,CHARLES DICKENS,46346915,1,-56.2755107017231,-34.8292202307872
941,4383,603,CNO MENDEZ,FRANCISCA AZNAR DE ARTIGAS,46346916,1,-56.2763137874164,-34.8302830140274
942,8204,9498,LOS NOGALES,CONT JUAN HERRERA,46346917,1,-56.2793411751403,-34.8514554370573
943,8204,2365,LOS NOGALES,JUAN DE HERRERA,46346918,1,-56.2793411751403,-34.8514554370573
944,8204,9499,LOS NOGALES,CONT LOS NOGALES,46346919,1,-56.2793411751403,-34.8514554370573
945,3843,8204,LAS ROSAS,LOS NOGALES,46346920,1,-56.2793255790525,-34.8502015474917
946,3843,4007,LAS ROSAS,LOS CEDROS,46346921,1,-56.282423186318,-34.8503513806733
947,3843,3847,LAS ROSAS,LAS AZUCENAS,46346922,1,-56.2824231863181,-34.8503513806733
948,4007,3843,LOS CEDROS,LAS ROSAS,46346923,1,-56.282423186318,-34.8503513806733
949,4007,4009,LOS CEDROS,DIAGONAL LOS CEDROS,46346924,1,-56.2802354686138,-34.8498759848743
950,4007,3847,LOS CEDROS,LAS AZUCENAS,46346925,1,-56.2824231863181,-34.8503513806733
951,5477,108,JOSE PIENDIBENE,AV ACROPOLIS,46346926,1,-56.1333920587838,-34.8404729038234
952,5477,7281,JOSE PIENDIBENE,VIENA,46346927,1,-56.1351563577084,-34.8395522056522
953,5477,2694,JOSE PIENDIBENE,FERRARA,46346928,1,-56.1333920587838,-34.8404729038234
954,3201,3468,FEDERICO SUSVIELA GUARCH,JOAQUIN SECCO ILLA,46346929,1,-56.1556566406153,-34.8877607525159
955,9116,3294,PSJE 57,HAITI,46346930,1,-56.2584921570293,-34.8731288699456
956,9116,6359,PSJE 57,SANTA CRUZ DE LA SIERRA,46346931,1,-56.258668290198,-34.8723157704718
957,3844,4012,LAS ORQUIDEAS,LOS LIRIOS,46346932,1,-56.2803144331502,-34.8494312789195
958,6870,565,TIBIDABO,VICTOR ARREGUINE,46346933,1,-56.1343173824037,-34.8777626314073
959,6870,3780,TIBIDABO,LARRAVIDE,46346934,1,-56.1343173824037,-34.8777626314073
960,4629,4269,GRAL AGUSTIN MUÃ‘OZ,RUPERTO PEREZ MARTINEZ,46346935,1,-56.2322863880828,-34.864391394732
961,4629,2163,GRAL AGUSTIN MUÃ‘OZ,DIONISIO CORONEL,46346936,1,-56.231493551754,-34.8650447768368
962,734,6393,DR ENRIQUE BADARACCO,CNO GRAL MAXIMO SANTOS,46346937,1,-56.2320254773655,-34.8165207887291
963,734,3900,DR ENRIQUE BADARACCO,CNEL PEDRO DE LEON,46346938,1,-56.2326941450694,-34.8172664957229
964,5342,1312,PSJE FROILAN AGUILAR,PSJE MARIO ORRICO,46346939,1,-56.2258443846372,-34.8128589473834
965,5342,2370,PSJE FROILAN AGUILAR,DR TEOFILO DIAZ,46346940,1,-56.2250681025694,-34.8132972901583
966,6990,7187,CNO CAP MATEO TULA DUFORT,AGUSTIN VERA,46346941,1,-56.1482567581739,-34.8215102227586
967,2370,5342,DR TEOFILO DIAZ,PSJE FROILAN AGUILAR,46346942,1,-56.2250681025694,-34.8132972901583
968,7901,1437,CALLE 5,CALLE 21,46346943,1,-56.1123420993149,-34.8785221770804
969,7901,8551,CALLE 5,CALLE 4,46346944,1,-56.1123420993149,-34.8785221770804
970,7901,7703,CALLE 5,PSJE 22 BLOQUE 2 MALVIN NORTE,46346945,1,-56.1126960154213,-34.8785925011923
971,7314,2931,GRAL JOSE VILLAGRAN,ILDEFONSO GARCIA,46346946,1,-56.1331911679228,-34.8697491578926
972,7314,3417,GRAL JOSE VILLAGRAN,HUMACHIRI,46346947,1,-56.1324921662795,-34.8702452115668
973,1881,5883,CHAYOS,ALFEREZ REAL,46346948,1,-56.1313223522446,-34.8625868640577
974,1881,7308,CHAYOS,CAP VILLADEMOROS,46346949,1,-56.1320696414387,-34.8638373115199
975,5640,7206,POTENZA,VERONA,46346950,1,-56.0855465381593,-34.8734830429135
976,5640,2649,POTENZA,ETNA,46346951,1,-56.0863357259563,-34.8725586537593
977,2363,1962,FRANCISCO DE GOYA,CNO CIBILS,46346952,1,-56.2717555377001,-34.8491894565122
978,2363,8225,FRANCISCO DE GOYA,LOS CEDROS,46346953,1,-56.2717555377001,-34.8491894565122
979,138,5045,AGRIGENTO,PADUA,46346954,1,-56.0829117211882,-34.8771940652333
980,6447,2931,FRANCISCO SCHINCA,ILDEFONSO GARCIA,46346955,1,-56.1338025500099,-34.8703541341145
981,6447,5064,FRANCISCO SCHINCA,PASCUAL PALADINO,46346956,1,-56.1334696999003,-34.8706485195022
982,6447,7656,FRANCISCO SCHINCA,AV 8 DE OCTUBRE,46346957,1,-56.1348084133632,-34.8696439530367
983,965,9906,AV MARIANO B BERRO,SDA 6,46346958,1,-56.1983444498982,-34.8589658251702
984,965,6672,AV MARIANO B BERRO,AV JOAQUIN SUAREZ,46346959,1,-56.1965015155441,-34.8591591750187
985,1284,201,NUEVA CALIFORNIA,ISAAC ALBENIZ,46346960,1,-56.2262826550697,-34.816943539325
986,2370,7086,DR TEOFILO DIAZ,PEDRO DE VALDIVIA,46346961,1,-56.2262194733182,-34.8146380502414
987,2370,2472,DR TEOFILO DIAZ,CNO EDISON,46346962,1,-56.2272847514486,-34.8153549597055
988,669,1038,AUSTRIA,BOGOTA,46346963,1,-56.2531251893645,-34.8817417901073
989,669,6004,AUSTRIA,RIO DE JANEIRO,46346964,1,-56.2541972862784,-34.8818872461481
990,9000,2514,PSJE PEATONAL 142,EMANCIPACION,46346965,1,-56.2344968251438,-34.8429349357014
991,9000,8991,PSJE PEATONAL 142,PSJE PNAL 5 MTS DE ANCHO,46346966,1,-56.2341674225339,-34.8424026370608
992,201,1284,ISAAC ALBENIZ,NUEVA CALIFORNIA,46346967,1,-56.2262826550697,-34.816943539325
993,201,5286,ISAAC ALBENIZ,SARGENTOS PATRICIOS,46346968,1,-56.2255078786685,-34.8174067031871
994,7901,7705,CALLE 5,PSJE 24 BLOQUE 4 MALVIN NORTE,46346969,1,-56.113303950912,-34.8787038204541
995,7783,7785,SDA 3,SDA 5,46346970,1,-56.0967956154991,-34.8796960694144
996,7783,7784,SDA 3,SDA 4,46346971,1,-56.0967956154991,-34.8796960694144
997,7783,7782,SDA 3,SDA 2,46346972,1,-56.0973116672116,-34.8796732712031
998,7782,7783,SDA 2,SDA 3,46346973,1,-56.0973116672116,-34.8796732712031
999,7782,5339,SDA 2,DANIEL GRANADA,46346974,1,-56.0973638480972,-34.8805823800486
1000,2931,7314,ILDEFONSO GARCIA,GRAL JOSE VILLAGRAN,46346975,1,-56.1331911679228,-34.8697491578925
1001,2931,6447,ILDEFONSO GARCIA,FRANCISCO SCHINCA,46346976,1,-56.1338025500099,-34.8703541341145
1002,5485,5482,PSJE MARIA ALBARENGA DE CANESSA,PSJE CONCEPCION SILVA BELINZON,46346977,1,-56.1019807169421,-34.8171304467658
1003,5485,2140,PSJE MARIA ALBARENGA DE CANESSA,CORONA BOREAL,46346978,1,-56.1024306761801,-34.8175090554799
1004,2370,5385,DR TEOFILO DIAZ,PSJE SAENZ PEÃ‘A,46346979,1,-56.2255913114959,-34.8138782396002
1005,4233,2370,ANTONIO MARIA MARQUEZ,DR TEOFILO DIAZ,46346980,1,-56.2290616208576,-34.8172775407582
1006,1194,6564,FELIX BUXAREO,PEDRO P DE LA SIERRA,46346981,1,-56.1448851653467,-34.9034487345014
1007,1194,6306,FELIX BUXAREO,SAN LORENZO,46346982,1,-56.1448398434966,-34.9039827568127
1008,201,4785,ISAAC ALBENIZ,NUEVA ERA,46346983,1,-56.2270832596201,-34.8164688172788
1009,2163,4629,DIONISIO CORONEL,GRAL AGUSTIN MUÃ‘OZ,46346984,1,-56.231493551754,-34.8650447768368
1010,2163,6822,DIONISIO CORONEL,CARLOS TELLIER,46346985,1,-56.2306972628985,-34.8643979537228
1011,542,1095,MIGUEL JAVIER ARIGU,CNO LA BOYADA,46346986,1,-56.2635358991941,-34.8599134534966
1012,542,5696,MIGUEL JAVIER ARIGU,PUBLICA,46346987,1,-56.2633001447581,-34.8610824551329
1013,4191,2472,MARCONI,CNO EDISON,46346988,1,-56.2059514601788,-34.8278929089525
1014,4191,4587,MARCONI,MORSE,46346989,1,-56.2050374699668,-34.8268120243618
1015,4233,264,ANTONIO MARIA MARQUEZ,FRANCISCO ALVAREZ,46346990,1,-56.2298469981826,-34.8168071371551
1016,227,2363,ALFONSO X EL SABIO,FRANCISCO DE GOYA,46346991,1,-56.2752181592081,-34.8496799513322
1017,227,7024,ALFONSO X EL SABIO,MIGUEL DE UNAMUNO,46346992,1,-56.2751511030349,-34.8504133822607
1018,1191,6051,DR CARLOS BUTLER,AV GRAL RIVERA,46346993,1,-56.0530246802517,-34.8842946020334
1019,1191,1090,DR CARLOS BUTLER,TTE NAV MARIO BOTTO APARICIO,46346994,1,-56.0533278552191,-34.8837180669728
1020,1191,5574,DR CARLOS BUTLER,MAR DEL PLATA,46346995,1,-56.0530246802517,-34.8842946020334
1021,264,4956,FRANCISCO ALVAREZ,BV JOSE BATLLE Y ORDOÃ‘EZ,46346996,1,-56.232817298882,-34.8199500759321
1022,1191,2229,DR CARLOS BUTLER,DR EDUARDO J COUTURE,46346997,1,-56.0539659594967,-34.8825036142891
1023,5071,4062,PALENCIA,LUTECIA,46346998,1,-56.1279057183789,-34.8398870203974
1024,5071,4719,PALENCIA,AV DR CARLOS NERY,46346999,1,-56.128271091226,-34.8404716643034
1025,2064,597,COLORADO,BV GRAL ARTIGAS,46347000,1,-56.1668095108617,-34.8781796807042
1026,2064,1521,COLORADO,DR JUAN CAMPISTEGUY,46347001,1,-56.168220768112,-34.8782678794535
1027,6315,5568,AV GRAL SAN MARTIN,FRANCISCO PLA,46347002,1,-56.17110058755,-34.8516547696844
1028,6315,6135,AV GRAL SAN MARTIN,FRANCISCO ROMERO,46347003,1,-56.1712701363215,-34.8519064241431
1029,6393,1284,CNO GRAL MAXIMO SANTOS,NUEVA CALIFORNIA,46347004,1,-56.2280954547655,-34.8188698443406
1030,6393,5286,CNO GRAL MAXIMO SANTOS,SARGENTOS PATRICIOS,46347005,1,-56.2272946748566,-34.8193481121196
1031,6393,1286,CNO GRAL MAXIMO SANTOS,CALLE A,46347006,1,-56.2286469363908,-34.8185371030269
1032,4383,5594,CNO MENDEZ,EDGAR ALLAN POE,46347007,1,-56.2768642597502,-34.8310466918322
1033,1284,6393,NUEVA CALIFORNIA,CNO GRAL MAXIMO SANTOS,46347008,1,-56.2280954547655,-34.8188698443406
1034,1284,3900,NUEVA CALIFORNIA,CNEL PEDRO DE LEON,46347009,1,-56.2288254956387,-34.8195692456782
1035,1284,4233,NUEVA CALIFORNIA,ANTONIO MARIA MARQUEZ,46347010,1,-56.2274745005227,-34.8182172617737
1036,2370,3900,DR TEOFILO DIAZ,CNEL PEDRO DE LEON,46347011,1,-56.2302401389009,-34.8187421153932
1037,2370,1286,DR TEOFILO DIAZ,CALLE A,46347012,1,-56.2302401389009,-34.8187421153932
1038,2370,1435,DR TEOFILO DIAZ,RICARDO LORENZO,46347013,1,-56.230887438388,-34.8194375487628
1039,3327,6704,JOSE HERNANDEZ,DR LUIS ALBERTO SURRACO,46347014,1,-56.1637215370897,-34.8848238566685
1040,375,7217,CNO ANTARES,VIA FERREA,46349015,1,-56.1301753135293,-34.7881688997094
1041,375,8921,CNO ANTARES,PSJE E,46349016,1,-56.1303933820905,-34.7882165673944
1042,375,8883,CNO ANTARES,OFICIAL 17 MTS,46349017,1,-56.1303933820905,-34.7882165673944
1043,8883,6093,OFICIAL 17 MTS,CNO OSVALDO RODRIGUEZ,46349018,1,-56.1274030102824,-34.7841639207136
1044,6093,8883,CNO OSVALDO RODRIGUEZ,OFICIAL 17 MTS,46349019,1,-56.1274030102824,-34.7841639207136
1045,6093,2825,CNO OSVALDO RODRIGUEZ,FRONTERAS,46349020,1,-56.1302770513651,-34.7848828094427
1046,6093,721,CNO OSVALDO RODRIGUEZ,CNO AZOTEA DE BERRO,46349021,1,-56.1227859900879,-34.7830593499042
1047,4027,831,CNO LOS CAMALOTES,AV LUIS BATLLE BERRES,46349022,1,-56.3214669150921,-34.8122190547309
1048,4027,6932,CNO LOS CAMALOTES,DEL TRANVIA A LA BARRA,46349023,1,-56.3153178379248,-34.8039125182884
1049,7903,6171,RUTA NAL DR HUGO BATALLA,AV DR SANTIN CARLOS ROSSI,46349024,1,-56.2523338290729,-34.8643315579035
1050,7903,5859,RUTA NAL DR HUGO BATALLA,AV CARLOS MARIA RAMIREZ,46349025,1,-56.2418166904139,-34.8707770908053
1051,7903,5859,RUTA NAL DR HUGO BATALLA,AV CARLOS MARIA RAMIREZ,46349026,1,-56.2417683537247,-34.870816813528
1052,8340,7903,CONT L OLIVERA,RUTA NAL DR HUGO BATALLA,46349027,1,-56.2401037438857,-34.8722448616442
1053,8340,4923,CONT L OLIVERA,LEONARDO OLIVERA,46349028,1,-56.2401037438857,-34.8722448616442
1054,8340,5859,CONT L OLIVERA,AV CARLOS MARIA RAMIREZ,46349029,1,-56.2408388486956,-34.8717699875989
1055,8340,5859,CONT L OLIVERA,AV CARLOS MARIA RAMIREZ,46349030,1,-56.2413223163901,-34.8713755308972
1056,8340,5859,CONT L OLIVERA,AV CARLOS MARIA RAMIREZ,46349031,1,-56.2418814179552,-34.8709185192123
