Arbol,Cod_calle,Calle,Cod_Entre,Entre,Cod_Y,Y, Numero,Ajuste,Acera,Alineacion,Ordinal,Ancho Vereda,Distancia,CAP,Altura,Diametro Copa,EV,Int.Aerea,Int.Sub,Genero,Especie,Nombre científico
118644,657,ATLANTICO,6051,RIVERA AVENIDA GRAL.,630,ASAMBLEA,,S/N,P,,I - 2,,3,123,8,,2,N,N,51,1,Melia azedarach
118646,657,ATLANTICO,6186,RUBENS,3564,ITALIA AVENIDA,0,S/N,P,1,2,,1,200,150,8,2,S,S,76,1,Tipuana tipu
118647,657,ATLANTICO,6186,RUBENS,3564,ITALIA AVENIDA,0,S/N,P,1,1,,1,234,15,8,4,S,S,76,1,Tipuana tipu
118649,657,ATLANTICO,6186,RUBENS,3564,ITALIA AVENIDA,1716,,P,1,1,,1,197,13,5,2,S,S,51,1,Melia azedarach
118650,657,ATLANTICO,6186,RUBENS,3564,ITALIA AVENIDA,1718,BIS,P,1,1,,1,191,12,6,2,S,N,51,1,Melia azedarach
118651,657,ATLANTICO,6186,RUBENS,3564,ITALIA AVENIDA,1726,,P,1,1,,1,181,14,6,2,N,S,51,1,Melia azedarach
118652,657,ATLANTICO,6186,RUBENS,3564,ITALIA AVENIDA,1732,,P,1,1,,1,164,14,7,2,S,S,51,1,Melia azedarach
118653,657,ATLANTICO,6186,RUBENS,3564,ITALIA AVENIDA,1740,,P,1,1,,2,236,14,8,2,S,S,76,1,Tipuana tipu
118654,657,ATLANTICO,6186,RUBENS,3564,ITALIA AVENIDA,0,S/N,P,1,1,,2,204,14,8,2,S,S,76,1,Tipuana tipu
118655,657,ATLANTICO,6186,RUBENS,3564,ITALIA AVENIDA,1741,,I,1,1,,2,150,8,7,2,S,S,51,1,Melia azedarach
118656,657,ATLANTICO,6186,RUBENS,3564,ITALIA AVENIDA,1741,,I,1,2,,2,200,12,11,2,N,S,76,1,Tipuana tipu
118657,657,ATLANTICO,6186,RUBENS,3564,ITALIA AVENIDA,1741,,I,1,3,,2,190,12,11,2,S,S,76,1,Tipuana tipu
118658,657,ATLANTICO,6186,RUBENS,3564,ITALIA AVENIDA,0,s/n,I,1,1,,2,230,15,8,2,S,S,76,1,Tipuana tipu
118659,657,ATLANTICO,6186,RUBENS,3564,ITALIA AVENIDA,0,s/n,I,1,2,,2,220,15,8,2,S,S,76,1,Tipuana tipu
118660,657,ATLANTICO,6186,RUBENS,3564,ITALIA AVENIDA,1743,BIS,I,1,1,,2,215,12,13,2,N,S,76,1,Tipuana tipu
249642,657,ATLANTICO,6186,RUBENS,3564,ITALIA AVENIDA,1719,,I,1,,,2,30,5,3,2,N,N,75,1,Tilia moltkei
249643,657,ATLANTICO,6186,RUBENS,3564,ITALIA AVENIDA,1707,,I,1,,,2,60,6,5,2,N,N,39,1,Jacaranda ovalifolia
254176,657,ATLANTICO,6051,RIVERA AVENIDA GRAL.,2208,COSTA DALMIRO,1573,,I,1,,,3,155,9,9,2,S,S,51,1,Melia azedarach
254177,657,ATLANTICO,6051,RIVERA AVENIDA GRAL.,2208,COSTA DALMIRO,1573,,I,1,,,3,100,3,2,2,N,N,55,1,Nerium oleander
254178,657,ATLANTICO,6051,RIVERA AVENIDA GRAL.,2208,COSTA DALMIRO,1573,,I,1,,,3,150,9,8,2,N,S,51,1,Melia azedarach
254179,657,ATLANTICO,6051,RIVERA AVENIDA GRAL.,2208,COSTA DALMIRO,1559,,I,1,,,3,160,9,9,2,S,S,51,1,Melia azedarach
254180,657,ATLANTICO,6051,RIVERA AVENIDA GRAL.,2208,COSTA DALMIRO,1571,,I,1,,,3,185,10,10,2,S,S,51,1,Melia azedarach
254181,657,ATLANTICO,6051,RIVERA AVENIDA GRAL.,2208,COSTA DALMIRO,1571,,I,1,,,3,35,4,3,2,N,N,35,3,Fraxinus lanceolata
254182,657,ATLANTICO,6051,RIVERA AVENIDA GRAL.,2208,COSTA DALMIRO,1559,,I,1,,,3,60,6,5,2,N,N,40,1,Juglans nigra
254183,657,ATLANTICO,6051,RIVERA AVENIDA GRAL.,2208,COSTA DALMIRO,1573,,I,1,,,3,60,03/05/10,3,1,N,N,79,1,Hibiscus rosa-sinensis
265622,657,ATLANTICO,6186,RUBENS,3564,ITALIA AVENIDA,1719,,I,1,,,2,30,5,3,2,N,N,75,1,Tilia moltkei
265623,657,ATLANTICO,6186,RUBENS,3564,ITALIA AVENIDA,1707,,I,1,,,2,60,6,5,2,N,N,39,1,Jacaranda ovalifolia
268152,657,ATLANTICO,2208,COSTA DALMIRO,6186,RUBENS,1601,,I,1,,,0,200,15,5,3,N,S,51,1,Melia azedarach
268153,657,ATLANTICO,2208,COSTA DALMIRO,6186,RUBENS,1601,,I,1,,,3,178,14,5,1,N,N,35,3,Fraxinus lanceolata
268154,657,ATLANTICO,2208,COSTA DALMIRO,6186,RUBENS,1679,,I,1,,,2,120,9,4,2,N,S,21,1,Catalpa bignonioides
270853,657,ATLANTICO,6051,RIVERA AVENIDA GRAL.,2208,COSTA DALMIRO,1573,,I,1,,,3,155,9,9,2,S,S,51,1,Melia azedarach
270854,657,ATLANTICO,6051,RIVERA AVENIDA GRAL.,2208,COSTA DALMIRO,1573,,I,1,,,3,100,3,2,2,N,N,55,1,Nerium oleander
270855,657,ATLANTICO,6051,RIVERA AVENIDA GRAL.,2208,COSTA DALMIRO,1573,,I,1,,,3,150,9,8,2,N,S,51,1,Melia azedarach
270856,657,ATLANTICO,6051,RIVERA AVENIDA GRAL.,2208,COSTA DALMIRO,1559,,I,1,,,3,160,9,9,2,S,S,51,1,Melia azedarach
270857,657,ATLANTICO,6051,RIVERA AVENIDA GRAL.,2208,COSTA DALMIRO,1571,,I,1,,,3,185,10,10,2,S,S,51,1,Melia azedarach
270858,657,ATLANTICO,6051,RIVERA AVENIDA GRAL.,2208,COSTA DALMIRO,1571,,I,1,,,3,35,4,3,2,N,N,35,3,Fraxinus lanceolata
270859,657,ATLANTICO,6051,RIVERA AVENIDA GRAL.,2208,COSTA DALMIRO,1559,,I,1,,,3,60,6,5,2,N,N,40,1,Juglans nigra
270860,657,ATLANTICO,6051,RIVERA AVENIDA GRAL.,2208,COSTA DALMIRO,1573,,I,1,,,3,60,03/05/10,3,1,N,N,79,1,Hibiscus rosa-sinensis
271312,657,ATLANTICO,7200,VERDI,6051,RIVERA AVENIDA GRAL.,1549,,I,1,,,3,10,03/05/10,2,2,S,N,80,88,Citrus sp.
271313,657,ATLANTICO,7200,VERDI,6051,RIVERA AVENIDA GRAL.,1549,,I,1,,,3,20,3,5,1,N,N,75,1,Tilia moltkei
271314,657,ATLANTICO,7200,VERDI,6051,RIVERA AVENIDA GRAL.,1533,,I,1,,,2,10,01/05/10,.5,1,N,N,11,5,Acer platanoides
271315,657,ATLANTICO,7200,VERDI,6051,RIVERA AVENIDA GRAL.,1507,,I,1,,,3,20,01/05/10,.5,1,N,N,55,1,Nerium oleander
271316,657,ATLANTICO,7200,VERDI,6051,RIVERA AVENIDA GRAL.,1503,,I,1,,,2,50,02/05/10,01/05/10,1,N,N,174,1,Dracaena draco
271317,657,ATLANTICO,7200,VERDI,6051,RIVERA AVENIDA GRAL.,1503,,I,1,,,3,15,1,.5,1,N,N,55,1,Nerium oleander
271420,657,ATLANTICO,7200,VERDI,6051,RIVERA AVENIDA GRAL.,1542,,P,1,,,2,140,10,6,2,N,S,51,1,Melia azedarach
271421,657,ATLANTICO,7200,VERDI,6051,RIVERA AVENIDA GRAL.,1542,,P,1,,,2,150,10,6,2,S,S,51,1,Melia azedarach
271422,657,ATLANTICO,7200,VERDI,6051,RIVERA AVENIDA GRAL.,1530,,P,1,,,3,140,12,6,2,S,S,51,1,Melia azedarach
271423,657,ATLANTICO,7200,VERDI,6051,RIVERA AVENIDA GRAL.,1530,,P,1,,,3,170,11,6,2,N,N,51,1,Melia azedarach
271424,657,ATLANTICO,7200,VERDI,6051,RIVERA AVENIDA GRAL.,1526,,P,1,,,2,20,2,1,1,N,N,11,7,Acer palmatum
271425,657,ATLANTICO,7200,VERDI,6051,RIVERA AVENIDA GRAL.,1524,,P,1,,,3,80,7,5,2,N,N,71,1,Schinus molle
271426,657,ATLANTICO,7200,VERDI,6051,RIVERA AVENIDA GRAL.,1514,,P,1,,,2,160,11,6,3,S,S,51,1,Melia azedarach
118693,771,BAROFFIO AVENIDA PARQUE,7462,ZAVALA MUNIZ JUSTINO,3564,ITALIA AVENIDA,2064,S/N,P,1,3,,3,61,4,3,1,N,N,39,1,Jacaranda ovalifolia
118694,771,BAROFFIO AVENIDA PARQUE,7462,ZAVALA MUNIZ JUSTINO,3564,ITALIA AVENIDA,2064,S/N,P,1,2,,3,67,8,5,1,S,N,35,3,Fraxinus lanceolata
118695,771,BAROFFIO AVENIDA PARQUE,7462,ZAVALA MUNIZ JUSTINO,3564,ITALIA AVENIDA,2064,S/N,P,1,1,,3,63,5,5,1,S,N,39,1,Jacaranda ovalifolia
118696,771,BAROFFIO AVENIDA PARQUE,7462,ZAVALA MUNIZ JUSTINO,3564,ITALIA AVENIDA,2072,,P,1,1,,3,114,9,11,1,S,N,35,3,Fraxinus lanceolata
118697,771,BAROFFIO AVENIDA PARQUE,7462,ZAVALA MUNIZ JUSTINO,3564,ITALIA AVENIDA,2074,,P,1,1,,3,72,4,3,1,S,N,35,3,Fraxinus lanceolata
118698,771,BAROFFIO AVENIDA PARQUE,7462,ZAVALA MUNIZ JUSTINO,3564,ITALIA AVENIDA,2078,,P,1,1,,3,83,9,5,1,S,N,35,3,Fraxinus lanceolata
118699,771,BAROFFIO AVENIDA PARQUE,7462,ZAVALA MUNIZ JUSTINO,3564,ITALIA AVENIDA,2082,,P,1,2,,3,72,7,4,1,S,N,35,3,Fraxinus lanceolata
118700,771,BAROFFIO AVENIDA PARQUE,7462,ZAVALA MUNIZ JUSTINO,3564,ITALIA AVENIDA,2082,,P,1,1,,3,129,10,8,1,S,N,35,2,Fraxinus excelsior
267971,771,BAROFFIO AVENIDA PARQUE,7462,ZAVALA MUNIZ JUSTINO,3564,ITALIA AVENIDA,2080,,P,1,,,2,68,8,4,1,N,N,74,1,Taxodium distichum
267972,771,BAROFFIO AVENIDA PARQUE,7462,ZAVALA MUNIZ JUSTINO,3564,ITALIA AVENIDA,2080,,P,1,,,2,63,7,4,1,N,N,74,1,Taxodium distichum
267973,771,BAROFFIO AVENIDA PARQUE,7462,ZAVALA MUNIZ JUSTINO,3564,ITALIA AVENIDA,2080,,P,1,,,2,52,6,2,1,N,N,74,1,Taxodium distichum
267974,771,BAROFFIO AVENIDA PARQUE,7462,ZAVALA MUNIZ JUSTINO,3564,ITALIA AVENIDA,2080,,P,1,,,2,43,4,3,1,N,N,74,1,Taxodium distichum
267975,771,BAROFFIO AVENIDA PARQUE,7462,ZAVALA MUNIZ JUSTINO,3564,ITALIA AVENIDA,2080,,P,1,,,2,59,8,4,1,S,N,74,1,Taxodium distichum
267976,771,BAROFFIO AVENIDA PARQUE,7462,ZAVALA MUNIZ JUSTINO,3564,ITALIA AVENIDA,2090,,P,1,,,2,29,4,2,1,N,N,11,4,Acer saccharinum
267977,771,BAROFFIO AVENIDA PARQUE,7462,ZAVALA MUNIZ JUSTINO,3564,ITALIA AVENIDA,0,,P,1,,,2,21,3,1,4,N,N,44,1,Liquidambar styraciflua
267978,771,BAROFFIO AVENIDA PARQUE,7462,ZAVALA MUNIZ JUSTINO,3564,ITALIA AVENIDA,0,,P,1,,,2,19,1,1,4,N,N,44,1,Liquidambar styraciflua
267979,771,BAROFFIO AVENIDA PARQUE,7462,ZAVALA MUNIZ JUSTINO,3564,ITALIA AVENIDA,2130,,P,1,,,3,78,6,5,1,S,N,39,1,Jacaranda ovalifolia
267980,771,BAROFFIO AVENIDA PARQUE,7462,ZAVALA MUNIZ JUSTINO,3564,ITALIA AVENIDA,2130,,P,1,,,3,58,5,3,1,N,N,39,1,Jacaranda ovalifolia
267981,771,BAROFFIO AVENIDA PARQUE,7462,ZAVALA MUNIZ JUSTINO,3564,ITALIA AVENIDA,2130,,P,1,,,3,51,5,3,1,N,N,39,1,Jacaranda ovalifolia
118708,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3754,,P,1,1,,3,140,8,7,1,N,N,51,1,Melia azedarach
118709,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3758,,P,1,2,,3,211,13,8,1,N,N,63,1,Platanus x acerifolia
118710,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3778,,P,1,1,,3,237,13,7,1,N,N,63,1,Platanus x acerifolia
118711,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3770,3768,P,1,1,,3,166,12,8,1,S,N,51,1,Melia azedarach
118718,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3800,,P,1,1,,3,185,9,8,1,N,N,51,1,Melia azedarach
118719,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3806,,P,1,1,,3,71,06/05/10,6,1,N,N,35,3,Fraxinus lanceolata
118720,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3810,,P,1,1,,3,15,02/05/10,1,1,N,N,79,3,Hibiscus syriacus
118721,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3756,,P,1,1,,3,140,6,4,1,N,N,51,1,Melia azedarach
118722,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3756,,P,1,2,,3,57,5,3,1,N,N,51,1,Melia azedarach
118723,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3824,,P,1,2,,3,50,4,2,1,N,N,55,1,Nerium oleander
118725,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3826,,P,1,2,,3,40,01/05/10,1,1,N,N,79,3,Hibiscus syriacus
118726,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3826,,P,1,1,,3,50,2,01/03/10,1,N,N,79,3,Hibiscus syriacus
118727,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3832,,P,1,1,,3,103,06/05/10,3,1,N,N,35,3,Fraxinus lanceolata
118728,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3842,,P,1,1,,3,100,9,8,1,N,N,35,3,Fraxinus lanceolata
118730,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,0,S/N,P,1,1,,0,260,14,8,2,N,N,76,1,Tipuana tipu
118731,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3848,ESQ,P,2,1,,3,219,12,7,3,N,N,76,1,Tipuana tipu
118732,792,BARROSO,1771,CAUSA LUIS ALBERTO,5451,DE DIOS PEZA JUAN,3706,,P,1,1,,3,145,7,20,1,N,N,53,1,Myoporum laetum
118733,792,BARROSO,1771,CAUSA LUIS ALBERTO,5451,DE DIOS PEZA JUAN,3712,,P,1,1,,3,65,6,4,1,N,N,17,1,Bahuinia candicans
118734,792,BARROSO,1771,CAUSA LUIS ALBERTO,5451,DE DIOS PEZA JUAN,3716,,P,1,1,,3,130,12,8,1,N,N,14,1,Ailanthus altissima
118735,792,BARROSO,1771,CAUSA LUIS ALBERTO,5451,DE DIOS PEZA JUAN,3720,,P,1,1,,3,254,12,7,2,N,N,14,1,Ailanthus altissima
118736,792,BARROSO,1771,CAUSA LUIS ALBERTO,5451,DE DIOS PEZA JUAN,3732,,P,1,1,,3,33,5,10,1,N,N,51,1,Melia azedarach
118738,792,BARROSO,1771,CAUSA LUIS ALBERTO,5451,DE DIOS PEZA JUAN,3742,,P,1,1,,3,118,7,10,1,N,N,51,1,Melia azedarach
118739,792,BARROSO,1771,CAUSA LUIS ALBERTO,5451,DE DIOS PEZA JUAN,3742,,P,1,2,,3,142,8,4,1,N,N,51,1,Melia azedarach
118740,792,BARROSO,1771,CAUSA LUIS ALBERTO,5451,DE DIOS PEZA JUAN,3742,,P,1,1,,3,115,9,02/05/10,1,N,N,14,1,Ailanthus altissima
118741,792,BARROSO,3112,GOYENA ALICIA,1771,CAUSA LUIS ALBERTO,3660,,P,1,1,,3,48,7,5,1,N,N,35,3,Fraxinus lanceolata
118742,792,BARROSO,3112,GOYENA ALICIA,1771,CAUSA LUIS ALBERTO,3660,A,P,1,1,,3,107,8,6,1,S,S,35,3,Fraxinus lanceolata
118743,792,BARROSO,3112,GOYENA ALICIA,1771,CAUSA LUIS ALBERTO,3664,,P,1,1,,3,75,8,5,1,N,N,35,3,Fraxinus lanceolata
118744,792,BARROSO,3112,GOYENA ALICIA,1771,CAUSA LUIS ALBERTO,3666,BIS,P,1,1,,3,78,8,5,1,N,N,35,3,Fraxinus lanceolata
118747,792,BARROSO,3112,GOYENA ALICIA,1771,CAUSA LUIS ALBERTO,3686,,P,1,1,,3,230,13,8,2,S,N,51,1,Melia azedarach
118918,792,BARROSO,3112,GOYENA ALICIA,1771,CAUSA LUIS ALBERTO,3665,,I,1,1,,4,85,8,6,1,N,N,35,3,Fraxinus lanceolata
118919,792,BARROSO,3112,GOYENA ALICIA,1771,CAUSA LUIS ALBERTO,3665,,I,1,1,,4,74,6,5,1,S,N,35,3,Fraxinus lanceolata
118920,792,BARROSO,3112,GOYENA ALICIA,1771,CAUSA LUIS ALBERTO,3665,,I,1,2,,4,86,8,7,1,S,N,35,3,Fraxinus lanceolata
118921,792,BARROSO,3112,GOYENA ALICIA,1771,CAUSA LUIS ALBERTO,3665,,I,1,3,,4,100,9,7,1,S,N,35,3,Fraxinus lanceolata
118922,792,BARROSO,3112,GOYENA ALICIA,1771,CAUSA LUIS ALBERTO,3671,,I,1,1,,3,142,5,5,3,N,N,30,1,Erythrina crista-galli
118923,792,BARROSO,3112,GOYENA ALICIA,1771,CAUSA LUIS ALBERTO,3675,,I,1,1,,3,165,8,7,1,S,N,51,1,Melia azedarach
118924,792,BARROSO,3112,GOYENA ALICIA,1771,CAUSA LUIS ALBERTO,3679,,I,1,1,,3,145,8,6,2,S,N,51,1,Melia azedarach
118927,792,BARROSO,3112,GOYENA ALICIA,1771,CAUSA LUIS ALBERTO,3693,,I,1,1,,3,80,5,03/05/10,1,N,N,55,1,Nerium oleander
118928,792,BARROSO,3112,GOYENA ALICIA,1771,CAUSA LUIS ALBERTO,3693,,I,1,2,,3,55,5,3,1,N,N,55,1,Nerium oleander
118929,792,BARROSO,3112,GOYENA ALICIA,1771,CAUSA LUIS ALBERTO,3693,,I,1,3,,3,70,3,2,1,N,N,55,1,Nerium oleander
118930,792,BARROSO,4956,BATLLE Y ORDOÑEZ BULEVAR JOSE,8941,PASAJE A,3559,,I,,1,,2,258,12,,3,N,N,11,4,Acer saccharinum
118931,792,BARROSO,4956,BATLLE Y ORDOÑEZ BULEVAR JOSE,8941,PASAJE A,3561,,I,,1,,2,247,12,,3,N,N,11,4,Acer saccharinum
118932,792,BARROSO,4956,BATLLE Y ORDOÑEZ BULEVAR JOSE,8941,PASAJE A,3563,,I,,1,,3,26,3,,2,N,N,35,3,Fraxinus lanceolata
118933,792,BARROSO,4956,BATLLE Y ORDOÑEZ BULEVAR JOSE,8941,PASAJE A,3605,,I,,1,,3,41,5,,2,N,N,35,3,Fraxinus lanceolata
118934,792,BARROSO,4956,BATLLE Y ORDOÑEZ BULEVAR JOSE,8941,PASAJE A,3621,,I,,1,,3,18,02/05/10,,2,N,N,35,3,Fraxinus lanceolata
118935,792,BARROSO,4956,BATLLE Y ORDOÑEZ BULEVAR JOSE,8941,PASAJE A,3621,,I,,2,,3,21,3,,2,N,N,35,3,Fraxinus lanceolata
118936,792,BARROSO,4956,BATLLE Y ORDOÑEZ BULEVAR JOSE,8941,PASAJE A,3597,,I,,1,,3,38,4,,2,N,N,35,3,Fraxinus lanceolata
118937,792,BARROSO,4956,BATLLE Y ORDOÑEZ BULEVAR JOSE,8941,PASAJE A,3597,,I,,2,,3,27,3,,2,N,N,35,3,Fraxinus lanceolata
118938,792,BARROSO,4956,BATLLE Y ORDOÑEZ BULEVAR JOSE,8941,PASAJE A,3607,,I,,1,,3,41,4,,2,N,N,35,3,Fraxinus lanceolata
118939,792,BARROSO,4956,BATLLE Y ORDOÑEZ BULEVAR JOSE,8941,PASAJE A,3625,,I,,1,,3,34,4,,2,N,N,35,3,Fraxinus lanceolata
118940,792,BARROSO,4956,BATLLE Y ORDOÑEZ BULEVAR JOSE,8941,PASAJE A,3627,,I,,1,,3,35,4,,2,N,N,53,1,Myoporum laetum
118941,792,BARROSO,4956,BATLLE Y ORDOÑEZ BULEVAR JOSE,8941,PASAJE A,3629,,I,,1,,3,52,5,,2,N,N,35,3,Fraxinus lanceolata
118942,792,BARROSO,4956,BATLLE Y ORDOÑEZ BULEVAR JOSE,8941,PASAJE A,3641,,I,,1,,3,37,04/05/10,,2,N,N,35,3,Fraxinus lanceolata
118943,792,BARROSO,4956,BATLLE Y ORDOÑEZ BULEVAR JOSE,8941,PASAJE A,3649,,I,,1,,3,48,3,,1,N,N,71,1,Schinus molle
118944,792,BARROSO,4956,BATLLE Y ORDOÑEZ BULEVAR JOSE,8941,PASAJE A,3649,,I,,2,,3,18,2,,2,N,N,25,2,Chorisia speciosa
118945,792,BARROSO,4956,BATLLE Y ORDOÑEZ BULEVAR JOSE,8941,PASAJE A,3649,,I,,3,,3,20,3,,2,N,N,10,5,Acacia podalyriifolia
118946,792,BARROSO,4956,BATLLE Y ORDOÑEZ BULEVAR JOSE,8941,PASAJE A,3649,,I,,4,,3,5,01/05/10,,2,N,N,51,1,Melia azedarach
118947,792,BARROSO,4956,BATLLE Y ORDOÑEZ BULEVAR JOSE,8941,PASAJE A,3649,,I,,5,,5,38,4,,2,N,N,26,5,Cupressus macrocarpa
118948,792,BARROSO,4956,BATLLE Y ORDOÑEZ BULEVAR JOSE,8941,PASAJE A,3649,,I,,6,,5,38,4,,2,N,N,26,5,Cupressus macrocarpa
118949,792,BARROSO,4956,BATLLE Y ORDOÑEZ BULEVAR JOSE,8941,PASAJE A,3649,,I,,7,,5,10,2,,1,N,N,61,1,Phytolacca dioica
118950,792,BARROSO,1771,CAUSA LUIS ALBERTO,5451,DE DIOS PEZA JUAN,0,S/N,I,1,1,,4,145,8,7,1,S,N,51,1,Melia azedarach
118952,792,BARROSO,1771,CAUSA LUIS ALBERTO,5451,DE DIOS PEZA JUAN,3711,,I,1,2,,3,44,02/05/10,1,3,N,N,80,88,Citrus sp.
118953,792,BARROSO,1771,CAUSA LUIS ALBERTO,5451,DE DIOS PEZA JUAN,3725,,I,1,1,,3,53,6,4,1,N,N,35,3,Fraxinus lanceolata
118954,792,BARROSO,1771,CAUSA LUIS ALBERTO,5451,DE DIOS PEZA JUAN,3723,,I,1,1,,3,50,3,3,1,N,N,55,1,Nerium oleander
118955,792,BARROSO,1771,CAUSA LUIS ALBERTO,5451,DE DIOS PEZA JUAN,3723,,I,1,2,,3,40,2,2,1,N,N,55,1,Nerium oleander
118956,792,BARROSO,1771,CAUSA LUIS ALBERTO,5451,DE DIOS PEZA JUAN,3727,,I,1,1,,3,216,13,7,2,N,N,76,1,Tipuana tipu
118957,792,BARROSO,1771,CAUSA LUIS ALBERTO,5451,DE DIOS PEZA JUAN,3727,,I,1,2,,3,174,13,7,2,N,N,76,1,Tipuana tipu
118958,792,BARROSO,1771,CAUSA LUIS ALBERTO,5451,DE DIOS PEZA JUAN,3737,,I,1,1,,3,132,8,4,1,N,N,51,1,Melia azedarach
118959,792,BARROSO,1771,CAUSA LUIS ALBERTO,5451,DE DIOS PEZA JUAN,3737,,I,1,2,,3,215,10,7,2,N,N,51,1,Melia azedarach
118960,792,BARROSO,1771,CAUSA LUIS ALBERTO,5451,DE DIOS PEZA JUAN,3747,,I,1,1,,3,37,7,3,1,N,N,35,3,Fraxinus lanceolata
118961,792,BARROSO,1771,CAUSA LUIS ALBERTO,5451,DE DIOS PEZA JUAN,3749,,I,1,1,,3,54,6,4,1,N,N,35,3,Fraxinus lanceolata
118962,792,BARROSO,1771,CAUSA LUIS ALBERTO,5451,DE DIOS PEZA JUAN,0,S/N,I,1,1,,5,220,11,8,2,S,N,76,1,Tipuana tipu
118963,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,0,S/N,I,1,1,,3,60,6,3,1,N,N,51,1,Melia azedarach
118964,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,0,S/N,I,1,1,,3,222,9,6,1,N,N,51,1,Melia azedarach
118966,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3761,,I,1,2,,3,143,8,6,2,S,N,51,1,Melia azedarach
118968,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3769,,I,1,1,,3,132,8,7,1,S,N,51,1,Melia azedarach
118969,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3779,,I,1,1,,3,200,12,7,4,S,N,51,1,Melia azedarach
118971,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3797,,I,1,1,,3,147,9,6,3,N,N,51,1,Melia azedarach
118972,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3805,,I,1,1,,3,70,7,5,1,N,N,35,3,Fraxinus lanceolata
118975,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3827,,I,1,1,,4,37,5,2,1,N,N,35,3,Fraxinus lanceolata
118976,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3829,,I,1,1,,4,100,7,3,1,S,N,43,1,Ligustrum lucidum
118977,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3829,,I,1,2,,4,151,8,4,1,S,N,43,1,Ligustrum lucidum
118978,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3835,,I,1,1,,4,165,9,6,1,S,N,51,1,Melia azedarach
118979,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3835,,I,1,2,,4,174,10,7,3,N,N,51,1,Melia azedarach
118982,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3837,,I,1,1,,3,85,7,4,1,N,N,35,3,Fraxinus lanceolata
118983,792,BARROSO,5451,DE DIOS PEZA JUAN,4029,LOPEZ AVENIDA MCAL. FRANCISCO SOLANO,3837,,I,1,2,,3,45,05/05/10,2,1,N,N,55,1,Nerium oleander
