Arbol,Cod_calle,Calle,Cod_Entre,Entre,Cod_Y,Y, Numero,Ajuste,Acera,Alineacion,Ordinal,Ancho Vereda,Distancia,CAP,Altura,Diametro Copa,EV,Int.Aerea,Int.Sub,Genero,Especie,Nombre científico
64450,3747,BOISO LANZA CAMINO,2565,PASO DE LA ESPAÑOLA CAMINO,918,BELLONI AVENIDA JOSE,3895,,I,,1,,1,68,04/05/10,,2,N,N,39,1,Jacaranda ovalifolia
64451,3747,BOISO LANZA CAMINO,2565,PASO DE LA ESPAÑOLA CAMINO,918,BELLONI AVENIDA JOSE,3937,,I,,1,,1,164,7,,2,N,N,51,1,Melia azedarach
64452,3747,BOISO LANZA CAMINO,2565,PASO DE LA ESPAÑOLA CAMINO,918,BELLONI AVENIDA JOSE,,S/N,I,,1,,1,74,9,,2,N,N,35,3,Fraxinus lanceolata
64454,3747,BOISO LANZA CAMINO,444,ARAZA,326,ANACAHUITA,3944,,P,1,1,,1,310,12,14,2,S,S,63,1,Platanus x acerifolia
64455,3747,BOISO LANZA CAMINO,444,ARAZA,326,ANACAHUITA,3954,,P,1,1,,1,180,8,14,2,S,S,51,1,Melia azedarach
68317,3747,BOISO LANZA CAMINO,1678,CARQUEJA,444,ARAZA,3876,,P,,1,,1,119,5,,4,N,N,51,1,Melia azedarach
64303,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5306,,P,,1,,1,160,6,,2,N,N,71,1,Schinus molle
64304,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5316,,P,,4,,1,100,6,,2,N,N,51,1,Melia azedarach
64305,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5316,,P,,3,,1,137,7,,2,N,N,51,1,Melia azedarach
64306,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5316,,P,,2,,1,75,4,,2,N,N,51,1,Melia azedarach
64307,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5316,,P,,1,,1,135,8,,2,N,N,51,1,Melia azedarach
64308,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5326,,P,,4,,1,81,5,,2,N,N,43,1,Ligustrum lucidum
64309,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5326,,P,,3,,1,75,5,,2,N,N,43,1,Ligustrum lucidum
64310,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5326,,P,,2,,1,69,5,,2,N,N,43,1,Ligustrum lucidum
64311,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5326,,P,,1,,1,99,5,,2,N,N,43,1,Ligustrum lucidum
64313,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5340,,P,,1,,1,83,03/05/10,,2,N,N,113,1,Olea europea
64314,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5348,,P,,2,,1,33,3,,2,N,N,25,2,Chorisia speciosa
64315,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5348,,P,,1,,1,18,02/05/10,,2,N,N,25,2,Chorisia speciosa
64316,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5372,,P,,1,,1,34,5,,2,N,N,35,3,Fraxinus lanceolata
64317,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,,S/N,P,,1,,4,50,5,,2,N,N,35,3,Fraxinus lanceolata
64318,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5386,,P,,2,,1,56,5,,2,N,N,35,3,Fraxinus lanceolata
64319,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5386,,P,,1,,1,93,7,,2,N,N,35,3,Fraxinus lanceolata
64320,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,,S/N,I,,1,,2,105,10,,2,N,N,64,2,Populus deltoides
64321,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,,S/N,I,,2,,2,89,8,,2,N,N,70,2,Salix babylonica
64322,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,,S/N,I,,3,,2,103,8,,2,N,N,70,2,Salix babylonica
64323,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,,S/N,I,,4,,2,110,8,,2,N,N,70,2,Salix babylonica
64324,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,,S/N,I,,5,,2,101,8,,2,N,N,70,2,Salix babylonica
64325,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,,S/N,I,,6,,2,75,4,,2,N,N,43,1,Ligustrum lucidum
64326,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,,S/N,I,,7,,2,120,9,,2,N,N,70,2,Salix babylonica
64327,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,,S/N,I,,8,,2,94,6,,2,N,N,51,1,Melia azedarach
64328,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,,S/N,I,,9,,2,117,4,,2,N,N,43,1,Ligustrum lucidum
64329,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,,S/N,I,,10,,2,47,01/04/10,,2,N,N,70,2,Salix babylonica
64330,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5317,,I,,1,,2,86,6,,2,N,N,35,3,Fraxinus lanceolata
64331,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5317,,I,,2,,2,10,2,,2,N,N,51,1,Melia azedarach
64332,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5325,,I,,1,,2,75,7,,2,N,N,35,3,Fraxinus lanceolata
64333,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5325,,I,,2,,2,93,7,,2,N,N,35,3,Fraxinus lanceolata
64334,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5331,,I,,1,,2,5,01/07/10,,2,N,N,35,3,Fraxinus lanceolata
64335,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5331,,I,,2,,2,7,01/07/10,,2,N,N,35,2,Fraxinus excelsior
64336,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5337,,I,,1,,2,110,6,,2,N,N,35,3,Fraxinus lanceolata
64337,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5337,,I,,2,,2,15,3,,2,N,N,34,1,Firmiana simplex
64338,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5343,,I,,1,,2,67,5,,2,N,N,35,3,Fraxinus lanceolata
64339,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5351,,I,,1,,2,70,4,,2,N,N,35,3,Fraxinus lanceolata
64340,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5351,,I,,2,,2,57,6,,2,N,N,35,3,Fraxinus lanceolata
64341,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5359,,I,,1,,2,63,3,,3,N,N,35,3,Fraxinus lanceolata
64342,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5359,,I,,2,,2,114,8,,2,N,N,51,1,Melia azedarach
64343,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5365,,I,,1,,2,86,6,,2,N,N,35,3,Fraxinus lanceolata
64344,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5371,,I,,1,,2,103,8,,2,N,N,35,3,Fraxinus lanceolata
64345,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5385,,I,,1,,2,171,10,,2,N,N,64,2,Populus deltoides
64346,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5385,,I,,2,,22,129,10,,2,N,N,64,2,Populus deltoides
64347,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5385,,I,,3,,2,182,10,,2,N,N,64,2,Populus deltoides
64348,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5387,,I,,1,,2,7,1,,2,N,N,124,1,Datura arbórea
64349,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5387,,I,,2,,2,80,03/05/10,,3,N,N,53,1,Myoporum laetum
64350,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5387,,I,,3,,2,58,3,,3,N,N,53,1,Myoporum laetum
64351,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5387,,I,,4,,2,0,.3,,2,N,N,11,2,Acer negundo
64352,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5387,,I,,5,,2,0,.2,,2,N,N,55,1,Nerium oleander
64353,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5387,,I,,6,,2,119,8,,2,N,N,71,1,Schinus molle
64354,1075,BONILLA FRANCISCO EDUARDO,3507,DE LAS INSTRUCCIONES AVENIDA,5442,PETIROSSI CAMINO,5387,,I,,7,,2,12,3,,2,N,N,70,2,Salix babylonica
64355,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5423,,I,,1,,3,64,6,,2,N,N,35,3,Fraxinus lanceolata
64356,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5425,,I,,1,,3,68,5,,2,N,N,35,3,Fraxinus lanceolata
64357,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5431,,I,,1,,3,10,3,,2,N,N,35,3,Fraxinus lanceolata
64358,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5431,,I,,2,,3,100,9,,2,N,N,35,3,Fraxinus lanceolata
64359,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5435,,I,,1,,3,103,8,,2,N,N,35,3,Fraxinus lanceolata
64360,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5439,,I,,1,,3,11,5,,2,N,N,35,3,Fraxinus lanceolata
64361,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5439,,I,,2,,3,115,9,,2,N,N,64,2,Populus deltoides
64362,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5445,,I,,1,,3,109,8,,2,N,N,35,3,Fraxinus lanceolata
64363,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5449,,I,,1,,3,89,7,,2,N,N,35,3,Fraxinus lanceolata
64364,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5447,,I,,1,,3,88,7,,2,N,N,35,3,Fraxinus lanceolata
64365,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5447,,I,,2,,3,220,7,,2,N,N,53,1,Myoporum laetum
64366,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5465,,I,,1,,3,95,5,,2,N,N,71,1,Schinus molle
64367,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,,S/N,P,,2,,2,113,10,,2,N,N,35,3,Fraxinus lanceolata
64368,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,,S/N,P,,1,,2,120,11,,2,N,N,35,3,Fraxinus lanceolata
64369,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5410,,P,,2,,2,124,9,,2,N,N,51,1,Melia azedarach
64370,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5410,,P,,1,,2,88,8,,3,N,N,51,1,Melia azedarach
64371,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5420,,P,,2,,2,15,01/05/10,,2,N,N,25,2,Chorisia speciosa
64372,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5420,,P,,1,,2,10,01/05/10,,3,N,N,35,3,Fraxinus lanceolata
64373,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5440,,P,,1,,2,160,12,,2,N,N,35,2,Fraxinus excelsior
64374,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5428,,P,,1,,2,17,3,,2,N,N,39,1,Jacaranda ovalifolia
64375,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5432,,P,,3,,2,15,02/05/10,,2,N,N,35,3,Fraxinus lanceolata
64376,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5432,,P,,2,,2,15,6,,2,N,N,35,3,Fraxinus lanceolata
64377,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5432,,P,,1,,2,129,7,,3,N,N,35,3,Fraxinus lanceolata
64378,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5438,,P,,2,,2,87,7,,3,N,N,35,3,Fraxinus lanceolata
64379,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5438,,P,,1,,2,95,7,,3,N,N,35,3,Fraxinus lanceolata
64380,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5440,,P,,3,,2,15,01/05/10,,2,N,N,25,2,Chorisia speciosa
64381,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5440,,P,,2,,2,17,02/05/10,,2,N,N,53,1,Myoporum laetum
64382,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5440,,P,,1,,2,0,1,,2,N,N,53,1,Myoporum laetum
64383,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5444,,P,,1,,2,109,10,,2,N,N,35,3,Fraxinus lanceolata
64384,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5448,,P,,1,,2,104,10,,2,N,N,35,3,Fraxinus lanceolata
64385,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,,S/N,P,,2,,2,58,8,,2,N,N,35,3,Fraxinus lanceolata
64386,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,,S/N,P,,1,,2,76,9,,2,N,N,35,3,Fraxinus lanceolata
64387,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5466,,P,,1,,2,103,10,,3,N,N,35,3,Fraxinus lanceolata
64388,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,,S/N,P,,2,,2,99,9,,2,N,N,35,3,Fraxinus lanceolata
64389,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,,S/N,P,,1,,2,97,9,,3,N,N,35,3,Fraxinus lanceolata
64390,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5480,,P,,2,,2,79,8,,2,N,N,35,3,Fraxinus lanceolata
64391,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5480,,P,,1,,2,80,8,,2,N,N,35,3,Fraxinus lanceolata
64392,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5482,,P,,1,,2,142,9,,2,N,N,35,2,Fraxinus excelsior
64393,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,,S/N,P,,1,,2,259,9,,3,N,N,11,2,Acer negundo
64394,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5486,,P,,1,,2,49,5,,2,N,N,26,5,Cupressus macrocarpa
64395,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,,S/N,P,,1,,2,81,6,,2,N,N,35,3,Fraxinus lanceolata
64396,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5490,,P,,1,,2,81,8,,2,N,N,35,3,Fraxinus lanceolata
64397,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,,S/N,P,,2,,2,54,8,,3,N,N,35,3,Fraxinus lanceolata
64398,1075,BONILLA FRANCISCO EDUARDO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,,S/N,P,,1,,2,52,7,,2,N,N,35,3,Fraxinus lanceolata
64456,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5414,,P,,2,,2,64,02/05/10,,2,N,N,43,1,Ligustrum lucidum
64457,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5414,,P,,1,,2,30,02/05/10,,2,N,N,53,1,Myoporum laetum
64458,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5422,,P,,2,,2,170,05/05/10,,2,N,N,71,1,Schinus molle
64459,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5422,,P,,1,,2,0,1,,2,N,N,55,1,Nerium oleander
64460,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5428,,P,,1,,2,107,7,,2,N,N,35,3,Fraxinus lanceolata
64461,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5434,,P,,4,,3,27,3,,2,N,N,50,1,Manihot flabellifolia
64462,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5434,,P,,3,,3,80,3,,2,N,N,53,1,Myoporum laetum
64463,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5434,,P,,2,,3,25,2,,2,N,N,50,1,Manihot flabellifolia
64464,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5434,,P,,1,,4,75,3,,3,N,N,50,1,Manihot flabellifolia
64465,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5470,,P,,4,,4,18,2,,2,N,N,92,1,Yucca gloriosa
64466,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5470,,P,,3,,4,108,10,,2,N,N,35,3,Fraxinus lanceolata
64467,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5470,,P,,2,,4,18,01/07/10,,2,N,N,92,1,Yucca gloriosa
64468,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5470,,P,,1,,5,15,01/07/10,,2,N,N,92,1,Yucca gloriosa
64469,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5476,,P,,1,,2,144,10,,2,N,N,35,3,Fraxinus lanceolata
64470,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5492,,P,,5,,2,102,04/05/10,,2,N,N,71,1,Schinus molle
64471,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5492,,P,,4,,2,0,01/02/10,,2,N,N,53,1,Myoporum laetum
64472,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5492,,P,,3,,2,9,01/05/10,,2,N,N,70,5,Salix alba cv 'Vitelina'
64473,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5492,,P,,2,,2,157,5,,2,N,N,71,1,Schinus molle
64474,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5492,,P,,1,,2,209,5,,2,N,N,71,1,Schinus molle
64475,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5498,,P,,4,,2,0,.5,,2,N,N,92,1,Yucca gloriosa
64476,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5498,,P,,3,,2,0,.5,,2,N,N,92,1,Yucca gloriosa
64477,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5498,,P,,2,,2,34,01/08/10,,2,N,N,71,1,Schinus molle
64478,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5498,,P,,1,,2,0,.5,,2,N,N,71,1,Schinus molle
64479,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,,S/N,P,,3,,2,95,3,,4,N,N,70,1,Salix alba
64480,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,,S/N,P,,2,,2,102,7,,2,N,N,70,1,Salix alba
64481,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,,S/N,P,,1,,2,86,5,,3,N,N,52,1,Morus alba
64482,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5320,,P,,2,,2,0,01/07/10,,2,N,N,55,1,Nerium oleander
64483,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5320,,P,,1,,2,103,5,,4,N,N,51,1,Melia azedarach
64484,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5324,,P,,1,,2,205,14,,2,N,N,64,2,Populus deltoides
64485,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5324,,P,,1,,2,200,14,,2,N,N,64,2,Populus deltoides
64486,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5330,,P,,2,,2,139,7,,2,N,N,64,2,Populus deltoides
64487,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5330,,P,,1,,2,167,8,,2,N,N,64,2,Populus deltoides
64488,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5336,,P,,2,,2,121,5,,2,N,N,30,1,Erythrina crista-galli
64489,1187,BUSTAMANTE MANUEL BASILIO,5442,PETIROSSI CAMINO,348,AL PASO DEL ANDALUZ CAMINO,5336,,P,,1,,2,86,5,,4,N,N,11,2,Acer negundo
